runtime,scheduler,algorithm,n,b,threads,rep,time,gflops
parsec,gd,potrf,24000,480,24,.3,7.477809e+00,6.162618e+02
parsec,gd,potrf,4800,480,24,.3,1.326468e-01,2.779978e+02
parsec,lfq,geqrf,4800,480,24,.3,5.947909e-01,2.479898e+02
parsec,gd,geqrf,21600,480,24,.3,3.067967e+01,4.380055e+02
parsec,gd,potrf,19200,480,24,.3,3.852131e+00,6.125130e+02
parsec,lfq,potrf,2400,480,24,.3,5.353403e-02,8.612989e+01
parsec,lfq,geqrf,12000,480,24,.3,5.524489e+00,4.171043e+02
parsec,lfq,potrf,16800,480,24,.3,2.723906e+00,5.803009e+02
parsec,lfq,potrf,14400,480,24,.3,1.761115e+00,5.652282e+02
parsec,lfq,potrf,4800,480,24,.3,1.276510e-01,2.888777e+02
parsec,gd,potrf,12000,480,24,.3,9.985740e-01,5.768946e+02
parsec,lfq,potrf,9600,480,24,.3,5.617430e-01,5.250765e+02
parsec,gd,geqrf,26400,480,24,.3,5.592081e+01,4.387344e+02
parsec,gd,potrf,26400,480,24,.3,9.954262e+00,6.161779e+02
parsec,gd,geqrf,24000,480,24,.3,4.207041e+01,4.381500e+02
parsec,lfq,geqrf,4800,480,24,.4,6.121452e-01,2.409593e+02
parsec,gd,geqrf,9600,480,24,.4,2.909145e+00,4.055598e+02
parsec,gd,potrf,26400,480,24,.4,9.912620e+00,6.187664e+02
parsec,gd,geqrf,2400,480,24,.4,2.409320e-01,7.655078e+01
parsec,lfq,geqrf,26400,480,24,.4,5.613657e+01,4.370482e+02
parsec,lfq,geqrf,14400,480,24,.4,9.383126e+00,4.243497e+02
parsec,lfq,potrf,2400,480,24,.4,5.353498e-02,8.612836e+01
parsec,lfq,geqrf,16800,480,24,.4,1.467161e+01,4.309508e+02
parsec,gd,geqrf,24000,480,24,.4,4.191166e+01,4.398097e+02
parsec,lfq,geqrf,2400,480,24,.4,2.415299e-01,7.636126e+01
parsec,gd,potrf,21600,480,24,.4,5.439947e+00,6.175548e+02
parsec,gd,geqrf,26400,480,24,.4,5.588626e+01,4.390057e+02
parsec,lfq,geqrf,24000,480,24,.4,4.223115e+01,4.364824e+02
parsec,lfq,geqrf,9600,480,24,.4,2.934318e+00,4.020806e+02
parsec,gd,potrf,2400,480,24,.4,5.350208e-02,8.618133e+01
parsec,lfq,potrf,4800,480,24,.4,1.263468e-01,2.918595e+02
parsec,gd,potrf,16800,480,24,.4,2.566958e+00,6.157815e+02
parsec,gd,geqrf,28800,480,24,.4,7.236733e+01,4.401455e+02
parsec,gd,geqrf,12000,480,24,.4,5.483956e+00,4.201872e+02
parsec,gd,potrf,28800,480,24,.4,1.285588e+01,6.194082e+02
parsec,gd,potrf,9600,480,24,.4,5.383179e-01,5.479254e+02
parsec,lfq,potrf,7200,480,24,.4,2.766070e-01,4.498870e+02
parsec,gd,geqrf,14400,480,24,.4,9.346374e+00,4.260183e+02
parsec,lfq,potrf,19200,480,24,.4,3.883027e+00,6.076394e+02
parsec,gd,geqrf,4800,480,24,.4,5.861971e-01,2.516254e+02
parsec,lfq,geqrf,21600,480,24,.4,3.093520e+01,4.343874e+02
parsec,gd,potrf,19200,480,24,.4,3.828406e+00,6.163088e+02
parsec,lfq,potrf,28800,480,24,.4,1.307078e+01,6.092243e+02
parsec,gd,potrf,7200,480,24,.4,2.734802e-01,4.550309e+02
parsec,gd,geqrf,19200,480,24,.4,2.161038e+01,4.367309e+02
parsec,lfq,geqrf,7200,480,24,.4,1.394479e+00,3.569560e+02
parsec,lfq,potrf,26400,480,24,.4,1.006565e+01,6.093593e+02
parsec,gd,potrf,4800,480,24,.4,1.288359e-01,2.862208e+02
parsec,gd,potrf,12000,480,24,.4,9.947021e-01,5.791402e+02
parsec,lfq,potrf,14400,480,24,.4,1.775231e+00,5.607336e+02
parsec,lfq,geqrf,19200,480,24,.4,2.199450e+01,4.291036e+02
parsec,lfq,geqrf,12000,480,24,.4,5.491742e+00,4.195915e+02
parsec,gd,geqrf,16800,480,24,.4,1.452663e+01,4.352517e+02
parsec,lfq,potrf,9600,480,24,.4,5.664709e-01,5.206942e+02
parsec,gd,geqrf,7200,480,24,.4,1.382908e+00,3.599427e+02
parsec,lfq,geqrf,28800,480,24,.4,7.299914e+01,4.363360e+02
parsec,lfq,potrf,16800,480,24,.4,2.635165e+00,5.998429e+02
parsec,lfq,potrf,24000,480,24,.4,7.706506e+00,5.979737e+02
parsec,gd,potrf,24000,480,24,.4,7.570367e+00,6.087272e+02
parsec,gd,potrf,14400,480,24,.4,1.693922e+00,5.876491e+02
parsec,lfq,potrf,21600,480,24,.4,5.605489e+00,5.993171e+02
parsec,lfq,potrf,12000,480,24,.4,1.056217e+00,5.454107e+02
parsec,gd,geqrf,21600,480,24,.4,3.067817e+01,4.380268e+02
parsec,lfq,potrf,9600,480,24,.5,5.283680e-01,5.582437e+02
parsec,lfq,geqrf,9600,480,24,.5,2.906971e+00,4.058631e+02
parsec,gd,potrf,9600,480,24,.5,5.375931e-01,5.486642e+02
parsec,lfq,geqrf,14400,480,24,.5,9.354017e+00,4.256703e+02
parsec,lfq,potrf,26400,480,24,.5,1.027839e+01,5.967467e+02
parsec,lfq,geqrf,12000,480,24,.5,5.543318e+00,4.156875e+02
parsec,lfq,geqrf,4800,480,24,.5,6.106799e-01,2.415375e+02
parsec,lfq,potrf,21600,480,24,.5,5.561091e+00,6.041018e+02
parsec,gd,potrf,16800,480,24,.5,2.609643e+00,6.057093e+02
parsec,lfq,potrf,2400,480,24,.5,5.281496e-02,8.730254e+01
parsec,gd,potrf,4800,480,24,.5,1.291151e-01,2.856019e+02
parsec,lfq,potrf,4800,480,24,.5,1.253390e-01,2.942062e+02
parsec,gd,geqrf,4800,480,24,.5,5.939670e-01,2.483339e+02
parsec,lfq,potrf,16800,480,24,.5,2.617548e+00,6.038801e+02
parsec,lfq,geqrf,19200,480,24,.5,2.167186e+01,4.354920e+02
parsec,lfq,geqrf,2400,480,24,.5,2.393980e-01,7.704129e+01
parsec,gd,potrf,7200,480,24,.5,2.751899e-01,4.522038e+02
parsec,gd,potrf,28800,480,24,.5,1.282357e+01,6.209691e+02
parsec,gd,potrf,2400,480,24,.5,5.323696e-02,8.661051e+01
parsec,gd,geqrf,26400,480,24,.5,5.581991e+01,4.395275e+02
parsec,lfq,potrf,19200,480,24,.5,3.873024e+00,6.092088e+02
parsec,gd,geqrf,2400,480,24,.5,2.386751e-01,7.727463e+01
parsec,lfq,potrf,28800,480,24,.5,1.299851e+01,6.126116e+02
parsec,lfq,geqrf,24000,480,24,.5,4.226076e+01,4.361765e+02
parsec,lfq,geqrf,28800,480,24,.5,7.368514e+01,4.322738e+02
parsec,lfq,geqrf,7200,480,24,.5,1.396725e+00,3.563821e+02
parsec,gd,geqrf,21600,480,24,.5,3.061664e+01,4.389071e+02
parsec,lfq,potrf,12000,480,24,.5,9.909301e-01,5.813448e+02
parsec,gd,potrf,21600,480,24,.5,5.539527e+00,6.064535e+02
parsec,lfq,potrf,7200,480,24,.5,2.761221e-01,4.506772e+02
parsec,gd,potrf,24000,480,24,.5,7.527442e+00,6.121984e+02
parsec,gd,potrf,14400,480,24,.5,1.686205e+00,5.903385e+02
parsec,gd,potrf,26400,480,24,.5,9.986288e+00,6.142018e+02
parsec,gd,potrf,12000,480,24,.5,1.006965e+00,5.720873e+02
parsec,gd,geqrf,28800,480,24,.5,7.244542e+01,4.396711e+02
parsec,gd,geqrf,24000,480,24,.5,4.200317e+01,4.388514e+02
parsec,lfq,geqrf,21600,480,24,.5,3.083037e+01,4.358644e+02
parsec,lfq,potrf,14400,480,24,.5,1.630008e+00,6.106913e+02
parsec,lfq,potrf,24000,480,24,.5,7.724292e+00,5.965968e+02
parsec,gd,geqrf,14400,480,24,.5,9.330957e+00,4.267222e+02
parsec,gd,potrf,19200,480,24,.5,3.864803e+00,6.105047e+02
parsec,gd,geqrf,16800,480,24,.5,1.462612e+01,4.322912e+02
parsec,gd,geqrf,9600,480,24,.5,2.907704e+00,4.057608e+02
parsec,gd,geqrf,12000,480,24,.5,5.469831e+00,4.212723e+02
parsec,lfq,geqrf,16800,480,24,.5,1.473310e+01,4.291522e+02
parsec,gd,geqrf,19200,480,24,.5,2.163275e+01,4.362793e+02
parsec,lfq,geqrf,26400,480,24,.5,5.630873e+01,4.357120e+02
parsec,gd,geqrf,7200,480,24,.5,1.374825e+00,3.620590e+02
