runtime,scheduler,algorithm,n,b,threads,rep,time,gflops
parsec,gd,dgeqrf,14400,480,24,.3,9.256287e+00,4.301646e+02
parsec,gd,dgeqrf,2400,480,24,.3,2.438610e-01,7.563134e+01
parsec,lfq,dgeqrf,14400,480,24,.3,9.351140e+00,4.258012e+02
parsec,gd,dpotrf,16800,480,24,.3,2.542663e+00,6.216652e+02
parsec,lfq,dgeqrf,21600,480,24,.3,3.112520e+01,4.317357e+02
parsec,lfq,dgeqrf,24000,480,24,.3,4.262439e+01,4.324555e+02
parsec,lfq,dpotrf,19200,480,24,.3,3.820884e+00,6.175221e+02
parsec,gd,dpotrf,14400,480,24,.3,1.654665e+00,6.015911e+02
parsec,lfq,dpotrf,26400,480,24,.3,1.021207e+01,6.006224e+02
parsec,lfq,dpotrf,24000,480,24,.3,7.618376e+00,6.048911e+02
parsec,gd,dpotrf,7200,480,24,.3,2.815878e-01,4.419293e+02
parsec,lfq,dgeqrf,26400,480,24,.3,5.782594e+01,4.242799e+02
parsec,gd,dpotrf,9600,480,24,.3,5.458450e-01,5.403696e+02
parsec,lfq,dgeqrf,19200,480,24,.3,2.199894e+01,4.290170e+02
parsec,gd,dpotrf,21600,480,24,.3,5.304301e+00,6.333474e+02
parsec,lfq,dgeqrf,7200,480,24,.3,1.403662e+00,3.546208e+02
parsec,gd,dgeqrf,12000,480,24,.3,5.485390e+00,4.200773e+02
parsec,lfq,dpotrf,21600,480,24,.3,5.547367e+00,6.055964e+02
parsec,gd,dpotrf,24000,480,24,.3,7.507580e+00,6.138180e+02
parsec,gd,dpotrf,4800,480,24,.3,1.365750e-01,2.700020e+02
parsec,lfq,dgeqrf,4800,480,24,.3,6.166570e-01,2.391963e+02
parsec,gd,dgeqrf,21600,480,24,.3,3.074252e+01,4.371100e+02
parsec,gd,dpotrf,19200,480,24,.3,3.767625e+00,6.262514e+02
parsec,lfq,dpotrf,2400,480,24,.3,5.739594e-02,8.033462e+01
parsec,lfq,dgeqrf,12000,480,24,.3,5.540579e+00,4.158930e+02
parsec,lfq,dpotrf,16800,480,24,.3,2.578012e+00,6.131411e+02
parsec,lfq,dpotrf,14400,480,24,.3,1.688709e+00,5.894631e+02
parsec,lfq,dpotrf,4800,480,24,.3,1.314018e-01,2.806318e+02
parsec,gd,dpotrf,12000,480,24,.3,9.888651e-01,5.825587e+02
parsec,lfq,dpotrf,9600,480,24,.3,5.537980e-01,5.326095e+02
parsec,gd,dgeqrf,26400,480,24,.3,5.587677e+01,4.390802e+02
parsec,gd,dpotrf,26400,480,24,.3,9.934873e+00,6.173805e+02
parsec,gd,dgeqrf,24000,480,24,.3,4.207448e+01,4.381076e+02
parsec,lfq,dgeqrf,4800,480,24,.4,6.117539e-01,2.411134e+02
parsec,gd,dgeqrf,9600,480,24,.4,2.892114e+00,4.079481e+02
parsec,gd,dpotrf,26400,480,24,.4,9.861712e+00,6.219606e+02
parsec,gd,dgeqrf,2400,480,24,.4,2.417369e-01,7.629589e+01
parsec,lfq,dgeqrf,26400,480,24,.4,5.660383e+01,4.334404e+02
parsec,lfq,dgeqrf,14400,480,24,.4,9.479593e+00,4.200314e+02
parsec,lfq,dpotrf,2400,480,24,.4,5.733919e-02,8.041412e+01
parsec,lfq,dgeqrf,16800,480,24,.4,1.471894e+01,4.295651e+02
parsec,gd,dgeqrf,24000,480,24,.4,4.203256e+01,4.385446e+02
parsec,lfq,dgeqrf,2400,480,24,.4,2.419181e-01,7.623874e+01
parsec,gd,dpotrf,21600,480,24,.4,5.342297e+00,6.288428e+02
parsec,gd,dgeqrf,26400,480,24,.4,5.591183e+01,4.388049e+02
parsec,lfq,dgeqrf,24000,480,24,.4,4.277738e+01,4.309089e+02
parsec,lfq,dgeqrf,9600,480,24,.4,2.927068e+00,4.030765e+02
parsec,gd,dpotrf,2400,480,24,.4,5.687618e-02,8.106874e+01
parsec,lfq,dpotrf,4800,480,24,.4,1.313429e-01,2.807577e+02
parsec,gd,dpotrf,16800,480,24,.4,2.509066e+00,6.299894e+02
parsec,gd,dgeqrf,28800,480,24,.4,7.245907e+01,4.395883e+02
parsec,gd,dgeqrf,12000,480,24,.4,5.438312e+00,4.237138e+02
parsec,gd,dpotrf,28800,480,24,.4,1.268229e+01,6.278865e+02
parsec,gd,dpotrf,9600,480,24,.4,5.457561e-01,5.404577e+02
parsec,lfq,dpotrf,7200,480,24,.4,2.683489e-01,4.637318e+02
parsec,gd,dgeqrf,14400,480,24,.4,9.364227e+00,4.252061e+02
parsec,lfq,dpotrf,19200,480,24,.4,3.864167e+00,6.106052e+02
parsec,gd,dgeqrf,4800,480,24,.4,6.040990e-01,2.441687e+02
parsec,lfq,dgeqrf,21600,480,24,.4,3.115804e+01,4.312808e+02
parsec,gd,dpotrf,19200,480,24,.4,3.748361e+00,6.294699e+02
parsec,lfq,dpotrf,28800,480,24,.4,1.308818e+01,6.084146e+02
parsec,gd,dpotrf,7200,480,24,.4,2.802210e-01,4.440849e+02
parsec,gd,dgeqrf,19200,480,24,.4,2.174051e+01,4.341169e+02
parsec,lfq,dgeqrf,7200,480,24,.4,1.426659e+00,3.489045e+02
parsec,lfq,dpotrf,26400,480,24,.4,1.011867e+01,6.061663e+02
parsec,gd,dpotrf,4800,480,24,.4,1.357770e-01,2.715889e+02
parsec,gd,dpotrf,12000,480,24,.4,9.641461e-01,5.974945e+02
parsec,lfq,dpotrf,14400,480,24,.4,1.743002e+00,5.711019e+02
parsec,lfq,dgeqrf,19200,480,24,.4,2.206673e+01,4.276991e+02
parsec,lfq,dgeqrf,12000,480,24,.4,5.553320e+00,4.149388e+02
parsec,gd,dgeqrf,16800,480,24,.4,1.457975e+01,4.336659e+02
parsec,lfq,dpotrf,9600,480,24,.4,5.564399e-01,5.300808e+02
parsec,gd,dgeqrf,7200,480,24,.4,1.381074e+00,3.604208e+02
parsec,lfq,dgeqrf,28800,480,24,.4,7.300562e+01,4.362973e+02
parsec,lfq,dpotrf,16800,480,24,.4,2.563382e+00,6.166405e+02
parsec,lfq,dpotrf,24000,480,24,.4,7.583752e+00,6.076528e+02
parsec,gd,dpotrf,24000,480,24,.4,7.512600e+00,6.134079e+02
parsec,gd,dpotrf,14400,480,24,.4,1.671658e+00,5.954757e+02
parsec,lfq,dpotrf,21600,480,24,.4,5.670094e+00,5.924885e+02
parsec,lfq,dpotrf,12000,480,24,.4,1.022763e+00,5.632507e+02
parsec,gd,dgeqrf,21600,480,24,.4,3.076064e+01,4.368525e+02
parsec,lfq,dpotrf,9600,480,24,.5,5.476680e-01,5.385710e+02
parsec,lfq,dgeqrf,9600,480,24,.5,2.917651e+00,4.043775e+02
parsec,gd,dpotrf,9600,480,24,.5,5.390749e-01,5.471560e+02
parsec,lfq,dgeqrf,14400,480,24,.5,9.450660e+00,4.213173e+02
parsec,lfq,dpotrf,26400,480,24,.5,1.001634e+01,6.123590e+02
parsec,lfq,dgeqrf,12000,480,24,.5,5.578410e+00,4.130726e+02
parsec,lfq,dgeqrf,4800,480,24,.5,6.366150e-01,2.316975e+02
parsec,lfq,dpotrf,21600,480,24,.5,5.503102e+00,6.104676e+02
parsec,gd,dpotrf,16800,480,24,.5,2.643814e+00,5.978806e+02
parsec,lfq,dpotrf,2400,480,24,.5,5.663800e-02,8.140966e+01
parsec,gd,dpotrf,4800,480,24,.5,1.343760e-01,2.744203e+02
parsec,lfq,dpotrf,4800,480,24,.5,1.311641e-01,2.811404e+02
parsec,gd,dgeqrf,4800,480,24,.5,5.946820e-01,2.480353e+02
parsec,lfq,dpotrf,16800,480,24,.5,2.572915e+00,6.143557e+02
parsec,lfq,dgeqrf,19200,480,24,.5,2.233738e+01,4.225168e+02
parsec,lfq,dgeqrf,2400,480,24,.5,2.407658e-01,7.660361e+01
parsec,gd,dpotrf,7200,480,24,.5,2.782941e-01,4.471598e+02
parsec,gd,dpotrf,28800,480,24,.5,1.253861e+01,6.350812e+02
parsec,gd,dpotrf,2400,480,24,.5,5.818796e-02,7.924114e+01
parsec,gd,dgeqrf,26400,480,24,.5,5.588472e+01,4.390178e+02
parsec,lfq,dpotrf,19200,480,24,.5,3.864754e+00,6.105124e+02
parsec,gd,dgeqrf,2400,480,24,.5,2.419910e-01,7.621576e+01
parsec,lfq,dpotrf,28800,480,24,.5,1.300350e+01,6.123764e+02
parsec,lfq,dgeqrf,24000,480,24,.5,4.253819e+01,4.333319e+02
parsec,lfq,dgeqrf,28800,480,24,.5,7.371147e+01,4.321194e+02
parsec,lfq,dgeqrf,7200,480,24,.5,1.404875e+00,3.543146e+02
parsec,gd,dgeqrf,21600,480,24,.5,3.076914e+01,4.367318e+02
parsec,lfq,dpotrf,12000,480,24,.5,1.011946e+00,5.692714e+02
parsec,gd,dpotrf,21600,480,24,.5,5.384153e+00,6.239543e+02
parsec,lfq,dpotrf,7200,480,24,.5,2.691441e-01,4.623618e+02
parsec,gd,dpotrf,24000,480,24,.5,7.526818e+00,6.122492e+02
parsec,gd,dpotrf,14400,480,24,.5,1.662141e+00,5.988852e+02
parsec,gd,dpotrf,26400,480,24,.5,9.959040e+00,6.158823e+02
parsec,gd,dpotrf,12000,480,24,.5,9.928188e-01,5.802388e+02
parsec,gd,dgeqrf,28800,480,24,.5,7.255657e+01,4.389976e+02
parsec,gd,dgeqrf,24000,480,24,.5,4.193611e+01,4.395532e+02
parsec,lfq,dgeqrf,21600,480,24,.5,3.138473e+01,4.281655e+02
parsec,lfq,dpotrf,14400,480,24,.5,1.682555e+00,5.916190e+02
parsec,lfq,dpotrf,24000,480,24,.5,7.524708e+00,6.124208e+02
parsec,gd,dgeqrf,14400,480,24,.5,9.317713e+00,4.273288e+02
parsec,gd,dpotrf,19200,480,24,.5,3.781659e+00,6.239273e+02
parsec,gd,dgeqrf,16800,480,24,.5,1.463365e+01,4.320686e+02
parsec,gd,dgeqrf,9600,480,24,.5,2.957736e+00,3.988971e+02
parsec,gd,dgeqrf,12000,480,24,.5,5.461833e+00,4.218891e+02
parsec,lfq,dgeqrf,16800,480,24,.5,1.482732e+01,4.264249e+02
parsec,gd,dgeqrf,19200,480,24,.5,2.167851e+01,4.353584e+02
parsec,lfq,dgeqrf,26400,480,24,.5,5.628064e+01,4.359294e+02
parsec,gd,dgeqrf,7200,480,24,.5,1.370928e+00,3.630881e+02
